Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2024-12-01 08:23:00,96787.74,96787.75,96787.74,96787.74,2.27135,2024-12-01 08:23:59.999,219838.8440227,396,1.07737,104276.2182175,0
2024-12-01 08:24:00,96787.74,96787.75,96778.74,96778.74,1.95403,2024-12-01 08:24:59.999,189124.9728064,661,0.8326,80585.3376386,0
2024-12-01 08:25:00,96778.75,96786.54,96769.6,96778.89,4.52233,2024-12-01 08:25:59.999,437659.6099408,1273,2.27194,219865.4483387,0
2024-12-01 08:26:00,96778.9,97179.04,96746.03,97063.98,398.93145,2024-12-01 08:26:59.999,38708442.5054582,18986,224.91749,21817492.4640943,0
2024-12-01 08:27:00,97063.99,97104.0,96904.13,96904.13,51.79006,2024-12-01 08:27:59.999,5023523.0114428,8669,15.18021,1472414.630754,0
2024-12-01 08:28:00,96904.13,97045.9,96904.13,96988.6,43.34039,2024-12-01 08:28:59.999,4203407.2499421,8160,20.45364,1983492.9569164,0
2024-12-01 08:29:00,96988.6,97002.79,96913.06,96950.0,20.89241,2024-12-01 08:29:59.999,2025668.1269477,4148,11.65299,1129903.4012342,0
2024-12-01 08:30:00,96949.99,97015.1,96881.38,97011.99,57.37772,2024-12-01 08:30:59.999,5562745.1878495,5526,31.9596,3098484.609825,0
2024-12-01 08:31:00,97011.99,97096.0,96864.0,96864.67,105.57695,2024-12-01 08:31:59.999,10244162.4097485,9572,38.62808,3748456.4278695,0
2024-12-01 08:32:00,96864.67,96956.0,96750.0,96949.98,46.68908,2024-12-01 08:32:59.999,4523196.8612444,7644,18.95074,1835731.9649131,0
2024-12-01 08:33:00,96949.99,97028.0,96913.11,97008.0,66.01549,2024-12-01 08:33:59.999,6402460.5348335,8422,33.29717,3229058.5122202,0
2024-12-01 08:34:00,97008.0,97027.58,96902.0,96986.64,49.91218,2024-12-01 08:34:59.999,4839508.7902613,8291,16.71595,1620589.870402,0
2024-12-01 08:35:00,96986.64,96998.79,96896.0,96959.98,28.1525,2024-12-01 08:35:59.999,2729260.3804289,7734,14.72158,1427064.2026316,0
2024-12-01 08:36:00,96959.98,96995.97,96936.97,96950.24,23.64772,2024-12-01 08:36:59.999,2293042.4263274,5650,12.34064,1196543.2528904,0
2024-12-01 08:37:00,96950.25,97000.0,96900.0,96951.84,19.8149,2024-12-01 08:37:59.999,1921013.2431018,7469,3.02027,292811.4994634,0
2024-12-01 08:38:00,96951.84,96955.28,96880.0,96935.99,24.51631,2024-12-01 08:38:59.999,2376093.5944694,6277,5.7837,560532.4899859,0
2024-12-01 08:39:00,96935.99,96936.51,96885.7,96896.0,19.98514,2024-12-01 08:39:59.999,1936784.0476777,4582,11.3042,1095438.2456468,0
2024-12-01 08:40:00,96896.01,96950.0,96890.34,96924.0,13.72497,2024-12-01 08:40:59.999,1330310.5522157,4758,7.08372,686564.3262353,0
2024-12-01 08:41:00,96924.0,97016.0,96918.75,97002.96,39.89398,2024-12-01 08:41:59.999,3869070.5074531,5218,28.55941,2769655.2615503,0
2024-12-01 08:42:00,97002.95,97011.0,96892.03,96923.98,31.64127,2024-12-01 08:42:59.999,3068059.004757,5227,9.87558,957685.448895,0
2024-12-01 08:43:00,96924.76,97000.0,96900.0,97000.0,24.74619,2024-12-01 08:43:59.999,2398821.3149643,5055,14.65623,1420599.2873746,0
2024-12-01 08:44:00,96999.99,97029.35,96988.0,97024.24,22.78242,2024-12-01 08:44:59.999,2210232.3776855,4509,11.82557,1147244.8327261,0
2024-12-01 08:45:00,97024.24,97028.07,97004.0,97013.21,8.41952,2024-12-01 08:45:59.999,816826.0215775,2719,3.89028,377413.6817296,0
2024-12-01 08:46:00,97013.21,97028.07,97000.0,97024.12,12.89675,2024-12-01 08:46:59.999,1251169.3501062,3163,9.03038,876051.8105013,0
2024-12-01 08:47:00,97024.13,97089.35,97013.42,97088.01,12.53596,2024-12-01 08:47:59.999,1216563.167435,5260,8.41481,816573.3751638,0
2024-12-01 08:48:00,97088.01,97088.73,97067.96,97068.01,11.72676,2024-12-01 08:48:59.999,1138388.2788031,3055,6.92046,671794.2511948,0
2024-12-01 08:49:00,97068.0,97110.59,97060.0,97110.59,8.50053,2024-12-01 08:49:59.999,825263.719606,3336,6.96855,676549.1361741,0
2024-12-01 08:50:00,97110.59,97132.92,97084.0,97131.43,14.33506,2024-12-01 08:50:59.999,1392159.6521086,4386,10.68924,1038093.3880332,0
2024-12-01 08:51:00,97131.44,97168.0,97118.8,97167.99,12.29222,2024-12-01 08:51:59.999,1194116.5909111,3752,9.34579,907891.0627564,0
2024-12-01 08:52:00,97167.99,97167.99,97086.63,97100.0,18.41062,2024-12-01 08:52:59.999,1788151.8564578,5758,9.10141,883925.2769463,0
2024-12-01 08:53:00,97100.01,97135.79,97100.0,97115.76,12.10313,2024-12-01 08:53:59.999,1175409.2730548,3194,4.19476,407343.1574226,0
2024-12-01 08:54:00,97115.77,97161.33,97106.12,97150.82,14.70391,2024-12-01 08:54:59.999,1428424.6005961,3819,9.35276,908542.5996905,0
2024-12-01 08:55:00,97150.82,97150.82,97050.01,97050.01,25.16108,2024-12-01 08:55:59.999,2443629.1254555,5145,3.62522,352049.4848592,0
2024-12-01 08:56:00,97050.02,97082.98,97024.5,97075.29,9.32927,2024-12-01 08:56:59.999,905495.7940693,4480,4.96607,481991.8767821,0
2024-12-01 08:57:00,97075.3,97075.3,97002.32,97002.32,11.46828,2024-12-01 08:57:59.999,1112754.1950366,4672,2.54148,246592.1177542,0
2024-12-01 08:58:00,97002.32,97047.99,97002.32,97047.98,7.22007,2024-12-01 08:58:59.999,700483.1965897,3293,4.86098,471602.9262621,0
2024-12-01 08:59:00,97047.98,97051.65,97036.01,97048.01,5.81077,2024-12-01 08:59:59.999,563895.1068642,1227,1.25016,121319.7830691,0
2024-12-01 09:00:00,97048.0,97098.53,97034.45,97034.46,14.54799,2024-12-01 09:00:59.999,1412244.2390712,6171,7.5682,734668.7021116,0
2024-12-01 09:01:00,97034.45,97034.45,96960.0,96960.0,11.67679,2024-12-01 09:01:59.999,1132638.1663731,3817,1.65528,160570.9615951,0
2024-12-01 09:02:00,96960.01,96984.94,96945.31,96976.0,14.02082,2024-12-01 09:02:59.999,1359522.1501053,3764,6.34584,615307.8717258,0
2024-12-01 09:03:00,96976.0,96987.92,96928.0,96928.0,14.42436,2024-12-01 09:03:59.999,1398491.4681976,2604,4.62933,448828.2870588,0
2024-12-01 09:04:00,96928.01,96941.22,96907.22,96907.22,14.27107,2024-12-01 09:04:59.999,1383224.9375694,4510,7.98938,774375.6864025,0
2024-12-01 09:05:00,96907.23,96934.02,96902.22,96934.01,7.75342,2024-12-01 09:05:59.999,751414.2029704,1411,3.83074,371238.5920278,0
2024-12-01 09:06:00,96934.02,96944.0,96904.77,96936.4,9.10943,2024-12-01 09:06:59.999,882941.7283903,2782,3.21929,312042.557824,0
2024-12-01 09:07:00,96936.39,96948.0,96925.51,96937.23,7.46774,2024-12-01 09:07:59.999,723895.2062542,2740,3.12091,302527.4178456,0
2024-12-01 09:08:00,96937.24,96937.24,96912.6,96916.65,6.41977,2024-12-01 09:08:59.999,622215.5764344,1613,2.50207,242491.4890306,0
2024-12-01 09:09:00,96916.66,96924.01,96892.0,96892.0,5.73644,2024-12-01 09:09:59.999,555926.0054533,1696,1.15056,111507.6757234,0
2024-12-01 09:10:00,96892.01,96892.01,96862.83,96883.9,11.31098,2024-12-01 09:10:59.999,1095808.6675812,2750,2.46284,238582.1394425,0
2024-12-01 09:11:00,96883.9,96907.23,96883.9,96907.22,8.28317,2024-12-01 09:11:59.999,802601.6116417,1623,2.84421,275581.0769708,0
2024-12-01 09:12:00,96907.23,96907.23,96901.24,96902.01,14.78961,2024-12-01 09:12:59.999,1433159.3969011,697,8.74718,847615.0026136,0
2024-12-01 09:13:00,96902.02,96902.02,96897.56,96897.56,2.97767,2024-12-01 09:13:59.999,288534.7444746,764,0.74201,71900.0987919,0
2024-12-01 09:14:00,96897.57,96965.37,96897.56,96954.15,14.47008,2024-12-01 09:14:59.999,1402557.9127191,2100,10.78861,1045612.7956653,0
2024-12-01 09:15:00,96954.15,96965.37,96939.44,96965.36,5.39743,2024-12-01 09:15:59.999,523318.6434924,1442,2.53651,245923.0211793,0
2024-12-01 09:16:00,96965.37,97011.99,96965.36,97007.51,14.47474,2024-12-01 09:16:59.999,1403852.5793696,2054,12.51423,1213675.2313609,0
2024-12-01 09:17:00,97007.51,97007.52,96977.47,96988.05,13.55805,2024-12-01 09:17:59.999,1315091.3669548,1916,2.00078,194049.9771568,0
2024-12-01 09:18:00,96988.05,96988.06,96969.03,96969.04,3.13886,2024-12-01 09:18:59.999,304404.7186131,1526,0.91106,88349.4392925,0
2024-12-01 09:19:00,96969.03,96988.43,96942.0,96951.98,34.91429,2024-12-01 09:19:59.999,3385495.3630656,1997,15.49491,1502576.7120561,0
2024-12-01 09:20:00,96951.98,96951.99,96911.35,96911.36,3.77547,2024-12-01 09:20:59.999,365945.8210949,1738,1.56128,151314.8255372,0
2024-12-01 09:21:00,96911.35,96911.36,96901.95,96910.57,5.46716,2024-12-01 09:21:59.999,529815.4992133,1349,1.88257,182432.9118311,0
2024-12-01 09:22:00,96910.58,96910.58,96900.03,96900.03,2.4472,2024-12-01 09:22:59.999,237148.5760409,922,0.8982,87039.4419524,0
2024-12-01 09:23:00,96900.04,96900.04,96869.7,96873.96,5.81974,2024-12-01 09:23:59.999,563811.8700603,1810,2.49427,241630.4317237,0
2024-12-01 09:24:00,96873.95,96873.96,96864.0,96864.01,11.94388,2024-12-01 09:24:59.999,1156973.9758671,1002,4.21954,408723.3283825,0
2024-12-01 09:25:00,96864.0,96893.37,96864.0,96884.67,8.19596,2024-12-01 09:25:59.999,794045.2999457,1194,3.03136,293658.0533721,0
2024-12-01 09:26:00,96884.67,96884.67,96884.66,96884.67,2.67897,2024-12-01 09:26:59.999,259551.1156599,289,1.80597,174970.8074799,0
2024-12-01 09:27:00,96884.66,96884.67,96869.87,96878.77,4.8627,2024-12-01 09:27:59.999,471092.6339195,1464,1.53977,149167.3709637,0
2024-12-01 09:28:00,96878.77,96878.77,96878.25,96878.25,1.99489,2024-12-01 09:28:59.999,193261.7273763,567,0.68346,66212.469309,0
2024-12-01 09:29:00,96878.26,96887.92,96878.25,96887.92,4.88658,2024-12-01 09:29:59.999,473434.4022972,841,2.0373,197375.7082405,0
2024-12-01 09:30:00,96887.92,96897.92,96873.03,96877.54,4.68931,2024-12-01 09:30:59.999,454328.6880669,1588,2.95115,285925.8725218,0
2024-12-01 09:31:00,96877.54,96877.55,96853.82,96873.56,3.17602,2024-12-01 09:31:59.999,307642.5105552,1794,1.60071,155049.8241118,0
2024-12-01 09:32:00,96873.56,96877.68,96863.91,96877.67,12.69656,2024-12-01 09:32:59.999,1229932.6477786,1085,1.3795,133632.8334031,0
2024-12-01 09:33:00,96877.68,96877.68,96860.0,96860.0,4.05319,2024-12-01 09:33:59.999,392654.9332701,944,1.59422,154441.2613301,0
2024-12-01 09:34:00,96860.0,96890.5,96860.0,96884.57,9.43007,2024-12-01 09:34:59.999,913576.3565163,1566,1.66516,161310.7023417,0
2024-12-01 09:35:00,96884.58,96885.51,96884.57,96885.51,1.64572,2024-12-01 09:35:59.999,159445.0551297,501,1.16213,112592.5776555,0
2024-12-01 09:36:00,96885.5,96885.51,96872.55,96878.55,4.30693,2024-12-01 09:36:59.999,417243.0249674,963,1.6721,161983.6765409,0
2024-12-01 09:37:00,96878.55,96889.85,96878.55,96889.84,2.19791,2024-12-01 09:37:59.999,212931.6383921,767,1.62837,157755.0687661,0
2024-12-01 09:38:00,96889.85,96889.85,96878.55,96889.46,1.83046,2024-12-01 09:38:59.999,177348.1749888,866,0.64287,62285.6869495,0
2024-12-01 09:39:00,96889.46,96933.77,96889.46,96922.58,14.49061,2024-12-01 09:39:59.999,1404443.9044561,1872,11.96756,1159895.604166,0
2024-12-01 09:40:00,96922.59,96922.59,96922.58,96922.58,0.95835,2024-12-01 09:40:59.999,92885.759747,664,0.5204,50438.515836,0
2024-12-01 09:41:00,96922.59,96983.98,96922.58,96983.98,5.77269,2024-12-01 09:41:59.999,559632.5100682,2052,5.138,498095.584531,0
2024-12-01 09:42:00,96983.98,97003.99,96983.98,97003.99,11.02806,2024-12-01 09:42:59.999,1069611.2795937,1088,10.18787,988118.0039115,0
2024-12-01 09:43:00,97003.99,97008.0,96988.0,96988.01,4.20828,2024-12-01 09:43:59.999,408216.4205103,1058,1.99761,193773.6401025,0
2024-12-01 09:44:00,96988.01,97007.99,96988.0,96988.6,6.7429,2024-12-01 09:44:59.999,654061.274811,1206,1.47701,143262.8819431,0
2024-12-01 09:45:00,96988.6,96994.19,96956.13,96956.13,4.7676,2024-12-01 09:45:59.999,462364.352098,1651,1.88562,182867.9899381,0
2024-12-01 09:46:00,96956.14,96956.14,96944.0,96944.0,4.5483,2024-12-01 09:46:59.999,440966.4940676,2644,0.79443,77022.3289242,0
2024-12-01 09:47:00,96944.01,96944.01,96944.0,96944.01,3.40785,2024-12-01 09:47:59.999,330370.6254563,404,1.50563,145961.8097763,0
2024-12-01 09:48:00,96944.01,96944.01,96940.0,96940.0,6.15751,2024-12-01 09:48:59.999,596921.6178316,496,0.41576,40303.7912776,0
2024-12-01 09:49:00,96940.0,96940.01,96916.0,96916.0,11.49543,2024-12-01 09:49:59.999,1114297.1383588,863,0.87597,84905.4395931,0
2024-12-01 09:50:00,96916.01,96916.01,96916.0,96916.0,6.51342,2024-12-01 09:50:59.999,631254.6245226,416,1.18026,114386.0899626,0
2024-12-01 09:51:00,96916.0,96938.02,96916.0,96927.53,7.499,2024-12-01 09:51:59.999,726847.3754964,1245,3.73145,361666.1569258,0
2024-12-01 09:52:00,96927.54,96930.29,96927.53,96930.28,3.37459,2024-12-01 09:52:59.999,327094.0701406,651,3.23608,313668.4793225,0
2024-12-01 09:53:00,96930.29,96930.29,96930.28,96930.29,2.16448,2024-12-01 09:53:59.999,209803.6609198,271,0.84654,82055.3676966,0
2024-12-01 09:54:00,96930.29,96956.0,96930.28,96943.59,9.54472,2024-12-01 09:54:59.999,925283.9688626,1594,7.69935,746372.2137839,0
2024-12-01 09:55:00,96943.58,97000.0,96943.58,96999.99,4.41223,2024-12-01 09:55:59.999,427933.4169771,2510,2.93274,284431.4933144,0
2024-12-01 09:56:00,97000.0,97020.0,96999.99,97014.85,5.24134,2024-12-01 09:56:59.999,508487.5436258,840,1.37629,133509.5279645,0
2024-12-01 09:57:00,97014.84,97019.99,97014.84,97019.98,3.39135,2024-12-01 09:57:59.999,329023.8035475,426,2.5218,244660.5242401,0
2024-12-01 09:58:00,97019.99,97030.15,97019.98,97030.15,5.83595,2024-12-01 09:58:59.999,566222.3291765,612,3.7545,364274.3937352,0
2024-12-01 09:59:00,97030.15,97030.15,97030.14,97030.15,1.132,2024-12-01 09:59:59.999,109838.1228421,234,0.43621,42325.5217315,0
2024-12-01 10:00:00,97030.15,97036.0,96988.0,96988.01,11.36016,2024-12-01 10:00:59.999,1102228.8196103,1778,2.47115,239775.7411454,0
2024-12-01 10:01:00,96988.01,97010.09,96988.0,97010.08,4.48778,2024-12-01 10:01:59.999,435346.5585587,1088,3.09502,300237.4637911,0
2024-12-01 10:02:00,97010.08,97010.09,96952.54,96956.48,10.99249,2024-12-01 10:02:59.999,1066071.2599145,1831,0.93381,90549.0787365,0
2024-12-01 10:03:00,96956.48,96971.11,96928.0,96930.56,9.34894,2024-12-01 10:03:59.999,906436.0187925,1262,0.69884,67762.5569188,0
2024-12-01 10:04:00,96930.57,96930.57,96930.56,96930.57,1.85959,2024-12-01 10:04:59.999,180251.1072493,321,0.71789,69585.4868973,0
2024-12-01 10:05:00,96930.56,96930.57,96882.13,96882.13,3.93616,2024-12-01 10:05:59.999,381470.4124354,1672,0.2647,25654.2508168,0
2024-12-01 10:06:00,96882.13,96882.14,96864.96,96868.0,5.03711,2024-12-01 10:06:59.999,487954.4751258,1355,1.57027,152109.8684464,0
2024-12-01 10:07:00,96868.0,96878.8,96868.0,96877.08,1.91806,2024-12-01 10:07:59.999,185803.8960116,697,1.32246,128107.9552939,0
2024-12-01 10:08:00,96877.08,96877.09,96876.97,96876.98,3.14192,2024-12-01 10:08:59.999,304380.0287299,320,1.85055,179275.8908266,0
2024-12-01 10:09:00,96876.97,96876.98,96876.97,96876.97,1.66687,2024-12-01 10:09:59.999,161481.324715,437,0.97311,94271.9580078,0
2024-12-01 10:10:00,96876.97,96876.98,96876.4,96876.41,1.9404,2024-12-01 10:10:59.999,187979.7248806,304,0.91639,88776.9839936,0
2024-12-01 10:11:00,96876.4,96886.98,96876.4,96886.98,5.43921,2024-12-01 10:11:59.999,526950.2049491,968,4.29978,416558.1146184,0
2024-12-01 10:12:00,96886.98,96886.98,96877.3,96877.31,1.12212,2024-12-01 10:12:59.999,108717.2149717,625,0.30598,29644.7253126,0
2024-12-01 10:13:00,96877.31,96877.31,96857.27,96857.28,3.62925,2024-12-01 10:13:59.999,351578.422012,794,0.70896,68680.1104534,0
2024-12-01 10:14:00,96857.28,96857.28,96857.03,96857.03,1.5068,2024-12-01 10:14:59.999,145944.3965026,374,0.47671,46172.7753144,0
2024-12-01 10:15:00,96857.04,96857.04,96800.0,96800.0,23.90466,2024-12-01 10:15:59.999,2314694.8715549,1858,0.80917,78354.1135553,0
2024-12-01 10:16:00,96800.01,96800.01,96797.91,96797.91,2.32785,2024-12-01 10:16:59.999,225332.5654588,748,0.32139,31110.0503412,0
2024-12-01 10:17:00,96797.92,96797.92,96770.96,96770.97,4.18871,2024-12-01 10:17:59.999,405417.7789832,1268,0.57948,56082.2980905,0
2024-12-01 10:18:00,96770.96,96795.44,96770.96,96795.43,5.86235,2024-12-01 10:18:59.999,567365.9563727,1417,4.60028,445211.1500243,0
2024-12-01 10:19:00,96795.43,96818.32,96795.43,96818.32,3.88297,2024-12-01 10:19:59.999,375908.842169,1476,2.05963,199387.9721282,0
2024-12-01 10:20:00,96818.31,96834.21,96818.31,96834.21,3.1448,2024-12-01 10:20:59.999,304507.224502,1018,2.57644,249474.3854929,0
2024-12-01 10:21:00,96834.2,96834.21,96823.03,96823.96,5.03297,2024-12-01 10:21:59.999,487334.4004043,906,2.04924,198415.6860416,0
2024-12-01 10:22:00,96823.96,96860.0,96823.96,96855.99,3.5402,2024-12-01 10:22:59.999,342849.1256322,1852,1.85012,179163.3678134,0
2024-12-01 10:23:00,96855.99,96856.0,96849.88,96849.88,1.90165,2024-12-01 10:23:59.999,184175.6266916,400,0.49136,47588.172093,0
2024-12-01 10:24:00,96849.88,96859.99,96848.93,96859.98,8.97545,2024-12-01 10:24:59.999,869296.0199463,861,1.88363,182431.1020488,0
2024-12-01 10:25:00,96859.98,96877.72,96848.93,96877.72,7.82728,2024-12-01 10:25:59.999,758192.0298697,1591,6.58174,637554.3559365,0
2024-12-01 10:26:00,96877.71,96877.72,96877.71,96877.72,0.99462,2024-12-01 10:26:59.999,96356.5116409,231,0.37207,36045.2932804,0
2024-12-01 10:27:00,96877.71,96877.72,96856.0,96856.01,4.66837,2024-12-01 10:27:59.999,452215.0766406,726,0.6919,67018.1228859,0
2024-12-01 10:28:00,96856.01,96856.01,96850.43,96850.44,3.5033,2024-12-01 10:28:59.999,339310.6753696,557,1.05438,102120.8251381,0
2024-12-01 10:29:00,96850.43,96869.88,96850.43,96869.87,6.45272,2024-12-01 10:29:59.999,624995.4919198,1171,5.93548,574897.9631314,0
2024-12-01 10:30:00,96869.87,96879.99,96869.87,96879.67,3.55853,2024-12-01 10:30:59.999,344743.8524895,925,0.99747,96630.4419568,0
2024-12-01 10:31:00,96879.67,96879.68,96832.0,96832.0,5.15857,2024-12-01 10:31:59.999,499660.8241188,2518,0.8678,84061.5371671,0
2024-12-01 10:32:00,96832.01,96832.01,96791.03,96795.98,4.13996,2024-12-01 10:32:59.999,400752.9863476,2287,1.30979,126786.5606181,0
2024-12-01 10:33:00,96795.99,96802.56,96795.98,96798.9,5.23215,2024-12-01 10:33:59.999,506471.988279,1486,0.72507,70185.6373529,0
2024-12-01 10:34:00,96798.89,96798.9,96661.94,96661.95,24.27695,2024-12-01 10:34:59.999,2348495.2592057,4525,2.75578,266485.1875727,0
2024-12-01 10:35:00,96661.95,96674.56,96652.94,96674.55,15.85405,2024-12-01 10:35:59.999,1532500.6565445,2378,7.48043,723060.2421087,0
2024-12-01 10:36:00,96674.56,96699.99,96674.55,96699.98,3.54769,2024-12-01 10:36:59.999,343029.0617958,1276,2.5209,243747.1237877,0
2024-12-01 10:37:00,96699.98,96722.65,96699.98,96710.03,5.39271,2024-12-01 10:37:59.999,521561.0860296,1429,3.58999,347205.0869546,0
2024-12-01 10:38:00,96710.02,96710.03,96630.81,96637.56,14.64819,2024-12-01 10:38:59.999,1415832.8092508,3251,3.06248,295972.4948684,0
2024-12-01 10:39:00,96637.57,96641.6,96535.87,96570.23,24.817,2024-12-01 10:39:59.999,2396751.579099,6795,9.75575,942014.6488131,0
2024-12-01 10:40:00,96570.22,96641.48,96570.22,96641.47,8.65346,2024-12-01 10:40:59.999,836131.3969549,2201,7.09134,685181.3445857,0
2024-12-01 10:41:00,96641.48,96654.97,96610.3,96654.96,12.09604,2024-12-01 10:41:59.999,1168982.947239,1786,7.06992,683255.6497806,0
2024-12-01 10:42:00,96654.96,96714.29,96654.96,96711.96,10.16734,2024-12-01 10:42:59.999,983175.1776648,2084,6.34038,613069.9254499,0
2024-12-01 10:43:00,96711.96,96766.4,96711.95,96759.05,5.7241,2024-12-01 10:43:59.999,553764.9663289,1674,4.29643,415623.6799657,0
2024-12-01 10:44:00,96759.06,96787.79,96759.05,96768.0,2.79816,2024-12-01 10:44:59.999,270790.9140825,1221,1.76029,170348.0734128,0
2024-12-01 10:45:00,96768.01,96822.23,96759.05,96822.22,4.27385,2024-12-01 10:45:59.999,413628.853137,2150,2.88418,279146.1466923,0
2024-12-01 10:46:00,96822.23,96822.23,96792.0,96792.0,6.53643,2024-12-01 10:46:59.999,632743.5875929,1056,2.91205,281868.2939593,0
2024-12-01 10:47:00,96792.0,96819.9,96792.0,96810.3,3.24028,2024-12-01 10:47:59.999,313683.992732,1354,1.27715,123630.789868,0
2024-12-01 10:48:00,96810.29,96824.0,96806.71,96823.99,3.6267,2024-12-01 10:48:59.999,351097.9938338,1221,2.35403,227891.6985498,0
2024-12-01 10:49:00,96824.0,96836.0,96809.36,96809.36,3.26947,2024-12-01 10:49:59.999,316550.3005586,1432,0.62809,60814.6740042,0
2024-12-01 10:50:00,96809.37,96809.37,96768.0,96795.99,9.50464,2024-12-01 10:50:59.999,919980.2729895,2515,2.92623,283178.1360331,0
2024-12-01 10:51:00,96795.99,96816.0,96795.98,96815.99,2.21887,2024-12-01 10:51:59.999,214795.7955751,906,1.58391,153328.35994,0
2024-12-01 10:52:00,96816.0,96836.0,96816.0,96835.72,3.917,2024-12-01 10:52:59.999,379271.5165676,1477,2.45729,237937.233314,0
2024-12-01 10:53:00,96835.72,96835.73,96800.0,96800.0,6.25965,2024-12-01 10:53:59.999,606085.7354391,1349,2.03516,197048.6990864,0
2024-12-01 10:54:00,96800.0,96800.01,96780.01,96780.01,3.18229,2024-12-01 10:54:59.999,308022.4498541,1235,1.58283,153202.7673369,0
2024-12-01 10:55:00,96780.01,96806.51,96780.01,96806.5,1.53184,2024-12-01 10:55:59.999,148274.4178142,1077,1.134,109764.2243457,0
2024-12-01 10:56:00,96806.51,96824.0,96806.5,96823.99,4.14095,2024-12-01 10:56:59.999,400906.9352233,958,2.79641,270726.4960735,0
2024-12-01 10:57:00,96824.0,96828.0,96760.89,96761.61,12.49455,2024-12-01 10:57:59.999,1209547.2582439,2038,1.35318,130966.2528903,0
2024-12-01 10:58:00,96761.62,96778.47,96761.61,96778.46,4.53969,2024-12-01 10:58:59.999,439325.4616574,2444,1.16914,113139.3621253,0
2024-12-01 10:59:00,96778.47,96812.0,96778.46,96811.99,4.45809,2024-12-01 10:59:59.999,431495.8118904,2414,2.85636,276462.7508722,0
2024-12-01 11:00:00,96811.99,96857.92,96811.99,96857.91,5.74617,2024-12-01 11:00:59.999,556459.7629944,2690,4.65886,451176.5186533,0
2024-12-01 11:01:00,96857.92,96884.0,96857.92,96860.27,6.18724,2024-12-01 11:01:59.999,599387.4524359,2728,2.23492,216499.6577432,0
2024-12-01 11:02:00,96860.27,96914.95,96860.27,96914.94,6.18941,2024-12-01 11:02:59.999,599768.7189401,1819,2.81967,273224.2190983,0
2024-12-01 11:03:00,96914.95,96920.0,96914.94,96920.0,3.37187,2024-12-01 11:03:59.999,326793.7504731,569,2.54917,247058.4548746,0
2024-12-01 11:04:00,96920.0,96935.2,96919.99,96935.2,4.30256,2024-12-01 11:04:59.999,417041.5460369,674,3.41006,330533.6328384,0
2024-12-01 11:05:00,96935.19,96954.33,96935.19,96954.02,5.37392,2024-12-01 11:05:59.999,520954.2624883,708,3.9579,383686.8405869,0
2024-12-01 11:06:00,96954.01,96954.02,96916.14,96916.15,4.02302,2024-12-01 11:06:59.999,389952.7414569,1807,1.35856,131675.7882403,0
2024-12-01 11:07:00,96916.14,96916.15,96910.0,96910.68,4.72603,2024-12-01 11:07:59.999,458004.9695905,733,3.00327,291049.4349264,0
2024-12-01 11:08:00,96910.69,96925.92,96910.68,96925.91,2.53892,2024-12-01 11:08:59.999,246053.4084919,660,2.02779,196517.2399525,0
2024-12-01 11:09:00,96925.92,96942.99,96925.91,96935.12,10.87337,2024-12-01 11:09:59.999,1054006.5537682,953,9.63648,934100.3312494,0
2024-12-01 11:10:00,96935.13,96943.98,96932.79,96943.97,2.56885,2024-12-01 11:10:59.999,249013.0424218,1020,1.56673,151872.5365387,0
2024-12-01 11:11:00,96943.97,96967.39,96943.97,96967.39,3.46564,2024-12-01 11:11:59.999,335998.1170677,1392,1.99566,193482.0777089,0
2024-12-01 11:12:00,96967.39,96967.39,96967.38,96967.39,3.36647,2024-12-01 11:12:59.999,326437.8001415,481,2.43929,236531.5847531,0
2024-12-01 11:13:00,96967.39,96978.0,96967.38,96973.38,8.04575,2024-12-01 11:13:59.999,780222.3756931,1218,3.9729,385252.7928482,0
2024-12-01 11:14:00,96973.37,96973.38,96973.37,96973.37,2.59226,2024-12-01 11:14:59.999,251380.2016773,632,1.35611,131506.5703518,0
2024-12-01 11:15:00,96973.37,96973.38,96940.01,96940.01,12.23767,2024-12-01 11:15:59.999,1186649.4950709,3779,1.28298,124388.5736277,0
2024-12-01 11:16:00,96940.01,96961.22,96940.01,96961.22,4.66997,2024-12-01 11:16:59.999,452740.180532,1480,3.72314,360950.0909041,0
2024-12-01 11:17:00,96961.21,96961.22,96953.09,96953.09,2.98141,2024-12-01 11:17:59.999,289074.7082506,802,1.60329,155452.9536086,0
2024-12-01 11:18:00,96953.09,96953.09,96948.17,96951.51,4.76324,2024-12-01 11:18:59.999,461792.0845062,779,4.14754,402099.3225179,0
2024-12-01 11:19:00,96951.52,96954.66,96951.51,96954.66,3.12167,2024-12-01 11:19:59.999,302653.8440123,843,2.59152,251253.9370596,0
2024-12-01 11:20:00,96954.65,96954.66,96944.04,96944.05,4.97342,2024-12-01 11:20:59.999,482176.232204,1755,2.15347,208776.3217846,0
2024-12-01 11:21:00,96944.05,96944.05,96932.0,96942.41,5.63718,2024-12-01 11:21:59.999,546462.2073891,1399,2.74052,265658.5683796,0
2024-12-01 11:22:00,96942.41,96942.42,96942.41,96942.41,2.71323,2024-12-01 11:22:59.999,263027.0674793,996,1.2395,120160.12959,0
2024-12-01 11:23:00,96942.41,96942.42,96936.5,96936.5,3.0896,2024-12-01 11:23:59.999,299500.5199583,826,1.52516,147845.0514423,0
